word,clue,length
"ФАШИЗМ","Ультраправа авторитарна ідеологія міжвоєнної Європи",6
"ФЕРМЕР","Господар, що обробляє землю й тримає худобу",6
"ФІАЛКА","Скромна лілова квіточка",6
"ФОРЕЛЬ","Риба чистих гірських річок",6
"ФРАНКО","Каменяр з Нагуєвичів",6
"ФРАНКО","Письменник і вчений, каменяр за прізвиськом",6
"ФРАНКО","Іспанський диктатор середини двадцятого століття",6
"ФРЕСКА","Живопис по свіжій штукатурці",6
"ФРЕСКА","Настінний розпис, як у Софійському соборі",6
"ФРЕСКА","Настінний живопис по вологій штукатурці",6
"ХАРКІВ","Друге за населенням місто України",6
"ХЕРСОН","Портове місто в гирлі Дніпра",6
"ХРЕБЕТ","Довгий гірський масив",6
"ЦЕРКВА","Релігійна споруда або організація віруючих",6
"ЦИБУЛЯ","Овоч, від якого плачуть очі при різанні",6
"ЦИТАТА","Чужі слова в лапках",6
"ЦУНАМІ","Хвиля, породжена землетрусом",6
"ЧАКЛУН","Той, хто знається на зіллі й замовляннях",6
"ЧАСНИК","Гострий на смак овоч-часточка проти застуди",6
"ЧЕТВЕР","День тижня перед п'ятницею",6
"ЧОТИРИ","Число після трьох",6
"ШАВЛІЯ","Лікарська трава для горла",6
"ШАРАДА","Загадка, розіграна по складах",6
"ШАФРАН","Прянність дорожча за золото",6
"ШЕРХАН","Тигр-ворог Мауглі",6
"ШИРОТА","Координата, що визначає віддаленість від екватора",6
"ШЛУНОК","Орган, де перетравлюється їжа",6
"ШОСТКА","Місто на Сумщині, хімічна промисловість",6
"ШПИГУН","Розвідник, але чужий",6
"ШПИНАТ","Листовий зелений овоч",6
"ЮВІЛЕЙ","День народження з круглою датою",6
"ЮПІТЕР","Найбільша планета Сонячної системи",6
"ЯБЛУНЯ","Дерево, на якому ростуть яблука",6
"ЯВОРІВ","Місто з відомим військовим полігоном",6
"ЯГОТИН","Місто на Київщині над однойменним ставом",6
"ЯМПІЛЬ","Місто над Дністром на Вінниччині",6
"ЯНИЧАР","Християнський хлопчик, навернений в турецьке військо",6
"ЯПОНІЯ","Острівна держава, батьківщина самураїв",6
"ЯРЕМЧЕ","Гірський курорт у Карпатах",6
"ЯСТРУБ","Пернатий хижак і символ агресивної політики",6
"АБОРДАЖ","Морський бій борт до борту",7
"АВСТРІЯ","Імперія, що володіла Галичиною і Буковиною",7
"АВТОБУС","Громадський дорожній транспорт",7
"АЙСБЕРГ","Крижина, що втопила «Титанік»",7
"АКВЕДУК","Споруда для подачі води на великі відстані",7
"АКСІОМА","Твердження, що не потребує доведення",7
"АЛФАВІТ","Впорядкований набір літер для запису мови",7
"АМЕРИКА","Континент, відкритий для Європи 1492 року",7
"АНЕКСІЯ","Насильницьке приєднання чужої території",7
"АНТАНТА","Союз держав Першої світової війни проти Німеччини",7
"АНТРАКТ","Перерва між діями",7
"АРХІМЕД","Давньогрецький мислитель, що кричав еврика",7
"АСКОЛЬД","Один із перших відомих київських князів",7
"АССИРІЯ","Войовнича імперія стародавньої Месопотамії",7
"АУКЦІОН","Торги, де перемагає найщедріший",7
"АХІЛЛЕС","Грецький герой з єдиним вразливим місцем на тілі",7
"БАНДУРА","Багатострунна душа українського епосу",7
"БАНДУРА","Багатострунний народний музичний інструмент",7
"БАНКРУТ","Той, чий бізнес пішов на дно",7
"БАРАБАН","Ударний музичний інструмент",7
"БАРИСТА","Художник по молочній пінці",7
"БАТАРЕЯ","Те, що сідає в найгірший момент",7
"БАТУРИН","Колишня гетьманська резиденція на Чернігівщині",7
"БАТУРИН","Столиця Гетьманщини, зруйнована Меншиковим",7
"БЕГЕМОТ","Річковий кінь, як казали греки",7
"БЕРЕСТЯ","Матеріал, на якому писали в давньому Новгороді й Русі",7
"БІСМАРК","Канцлер, що об'єднав Німеччину залізом і кров'ю",7
"БОЛІВАР","Визволитель Південної Америки від іспанського панування",7
"БОРОВИК","Цар грибів",7
"БРАНЕЦЬ","Людина, взята в полон",7
"БРАУЗЕР","Вікно в інтернет",7
"БРОВАРИ","Місто-супутник Києва на Лівобережжі",7
"БУРБОНИ","Королівська династія Франції та Іспанії",7
"БУРШТИН","Місто на Прикарпатті з великою тепловою станцією",7
"ВАВИЛОН","Місто з висячими садами, одне з чудес світу",7
"ВАНДАЛИ","Народ, чиє ім'я стало синонімом руйнування",7
"ВАРЕНИК","Українська страва з тіста з начинкою",7
"ВЕДМІДЬ","Великий кошлатий лісовий хижак",7
"ВЕРБЛЮД","Корабель пустелі",7
"ВЕРДИКТ","Останнє слово присяжних",7
"ВЕРСАЛЬ","Мирний договір, що завершив Першу світову війну",7
"ВЕРШИНА","Мета альпініста",7
"ВЕСЕЛКА","Семикольоровий міст після дощу",7
"ВЕСІЛЛЯ","Посаг нареченої (обряд одруження)",7
"ВІДЛИГА","Зимова пауза морозу",7
"ВІКІНГИ","Мореплавці-завойовники Скандинавії середньовіччя",7
"ВІННИЦЯ","Місто на Бузі, славне фонтаном Рошен",7
"ВІТАМІН","Буквена добавка до здоров'я",7
"ВІТРИЛО","Полотно, що ловить вітер",7
"ВІТРИНА","Скляна спокуса магазину",7
"ВОГНИЩЕ","Вогонь, довкола якого сідають",7
"ВОДЯНИК","Дух, що господарює в ставку",7
"ВОЛОССЯ","Покрив на голові людини",7
"ВОЛОШКА","Синя квітка в пшениці",7
"ВОРОХТА","Гірськолижний курорт у Карпатах",7
"ВОРСКЛА","Річка, на якій відбулася Полтавська битва поблизу",7
"ВОТЧИНА","Спадкове володіння землею в давній Русі",7
"ГАЛІЛЕЙ","Учений, змушений зректися вчення про рух Землі",7
"ГЕРОДОТ","Давньогрецький автор, якого звуть батьком історії",7
"ГЕРОЛЬД","Середньовічний диктор оголошень",7
"ГЕТЬМАН","Булава йому личила",7
"ГЕТЬМАН","Виборний очільник козацького війська",7
"ГІЛЬДІЯ","Об'єднання ремісників чи купців у середні віки",7
"ГІРЧИЦЯ","Прянність, що б'є в ніс",7
"ГЛАДІУС","Короткий меч римського легіонера",7
"ГОВЕРЛА","Найвища точка України",7
"ГОВЕРЛА","Найвища вершина України",7
"ГРАВЮРА","Відбиток із різьбленої дошки",7
"ГРАМОТА","Офіційний писемний документ давніх часів",7
"ГРОМАДА","Об'єднання національно свідомої інтелігенції ХІХ століття",7
"ГРУДЕНЬ","Останній місяць року",7
"ГУЛІВЕР","Велетень у країні ліліпутів",7
"ДЕДЛАЙН","Лінія, за якою починається паніка",7
"ДЕЛЬФІН","Найрозумніший плавець океану",7
"ДЕРЖАВА","Політично організована спільнота з власною владою",7
"ДЖЕРЕЛО","Місце, де підземна вода виходить на поверхню",7
"ДЖУНГЛІ","Ліс, де закон — Мауглі знає чий",7
"ДИНАМІК","Голос техніки",7
"ДНІСТЕР","Ріка, що починається в Карпатах і впадає в лиман",7
"ДОГОВІР","Письмова угода між державами чи правителями",7
"ДОНЕЦЬК","Промислове місто Донбасу",7
"ДРІЖДЖІ","Те, на чому росте тісто",7
"ДРІМОТА","Сон, що підкрадається після обіду",7
"ДРУЖИНА","Військовий загін при князеві",7
"ЕВЕРЕСТ","Дах світу",7
"ЕКВАТОР","Пояс планети",7
"ЕСПРЕСО","Кава під тиском",7
"ЕТРУСКИ","Давній народ, що передав звичаї майбутньому Риму",7
"ЖЕРДИНА","Палиця, що підкидає в небо",7
"ЖИТОМИР","Місто на Тетереві, космічна колиска Корольова",7
"ЖОВТЕНЬ","Місяць, коли жовтіє листя",7
"ЖОНГЛЕР","Той, у кого все валиться з рук — і не падає",7
"ЖОРЖИНА","Пишна осіння квітка шкільних букетів",7
"ЗАБРАЛО","Частина шолома, яку піднімають для чесності",7
"ЗАПОВІТ","Вірш Шевченка, що став народною клятвою",7
"ЗАРЯДКА","Ранкова гімнастика або порятунок телефона",7
"ЗАСМАГА","Колір вдалої відпустки",7
"ЗАСТАВА","Майно під чесне слово банку",7
"ЗАСТУДА","Кара за мокрі ноги",7
"ЗБІРНИК","Книга з добіркою творів різних авторів",7
"ЗІНЬКІВ","Старовинне місто на Полтавщині",7
"ЗОЛУШКА","Дівчина, що загубила черевичок (рос. варіант імені)",7
"ІГРАШКА","Предмет для дитячих розваг",7
"ІЗЯСЛАВ","Один із синів Ярослава Мудрого на престолі",7
"ІКЕБАНА","Японське мистецтво букета",7
"ІЛАРІОН","Перший митрополит-русин, автор Слова про закон",7
"ІМПЕРІЯ","Держава, що завжди завелика для сусідів",7
"ІМПЕРІЯ","Велика держава з підкореними народами",7
"ІМПЕРІЯ","Велика держава з підкореними народами",7
"ІНЖЕНЕР","Фахівець технічного профілю",7
"ІПОТЕКА","Квартира на виплат до пенсії",7
"ІСПАНІЯ","Держава, чиї конкістадори завоювали Америку",7
"КАЛОРІЯ","Одиниця смачного",7
"КАЛЬВІН","Реформатор церкви, засновник окремої протестантської течії",7
"КАНЬЙОН","Великий — той, що в Аризоні",7
"КАРАВАН","Верблюжа валка",7
"КАРАВАН","Група мандрівників чи купців, що йде разом",7
"КАРПАТИ","Гірський масив на заході України",7
"КАРПАТИ","Гірська система на заході України",7
"КВІТЕНЬ","Місяць, коли розквітають перші квіти",7
"КЕНГУРУ","Стрибун із кишенею",7
"КЕННЕДІ","Американський президент, убитий у Далласі 1963 року",7
"КІМНАТА","Окреме приміщення всередині житла",7
"КНЯГИНЯ","Дружина або правителька-жінка князівства",7
"КОВБАСА","М'ясний продукт у вигляді ковбаски",7
"КОЗЯТИН","Великий залізничний вузол на Вінниччині",7
"КОЛІБРІ","Пташка вагою з монету",7
"КОЛІЗЕЙ","Римський амфітеатр для гладіаторських боїв",7
"КОЛОМИЯ","Місто на Прикарпатті над Прутом",7
"КОЛОНІЯ","Заморська територія під владою метрополії",7
"КОНВЕРТ","Паперова обгортка для листа",7
"КОНОТОП","Місто на Сумщині, місце битви 1659 року",7
"КОНОТОП","Місце перемоги Виговського над московським військом",7
"КОРИДОР","Прохід між кімнатами в будівлі",7
"КОРОВАЙ","Головний хліб весілля",7
"КОРСУНЬ","Місто на Черкащині, місце битви 1648 року",7
"КРОПИВА","Трава, що кусається",7
"КРУАСАН","Французький рогалик",7
"ЛАВАНДА","Фіолетові поля Провансу",7
"ЛАТАТТЯ","Біла квітка на воді",7
"ЛЕГЕНДА","Переказ про минулі події з домішком вигадки",7
"ЛЕОПАРД","Плямистий спринтер",7
"ЛИСИЧКА","Рудий гриб або руда звірина",7
"ЛІСОВИК","Господар хащі з українських повір'їв",7
"ЛІТОПИС","Історичний твір із записами подій за роками",7
"ЛІТОПИС","Історичний запис подій за роками",7
"ЛОГОТИП","Обличчя фірми в один знак",7
"ЛЮДОВІК","Ім'я вісімнадцяти французьких королів",7
"МАГАЗИН","Заклад для продажу товарів",7
"МАРАФОН","Забіг завдовжки в легенду",7
"МАРАФОН","Біг на честь воїна, що приніс звістку про перемогу",7
"МАРШРУТ","План мандрівки",7
"МЕКСИКА","Держава, де колись правили ацтеки",7
"МЕЛОДІЯ","Послідовність музичних звуків",7
"МЕТЕЛИК","Комаха з красивими крилами",7
"МИТНИЦЯ","Кордонна перевірка валіз",7
"МІГРЕНЬ","Головний біль з характером",7
"МІНОЙЦІ","Давня цивілізація острова Крит",7
"МЛИНЕЦЬ","Той, що перший — грудкою",7
"МОЗАЇКА","Картина з камінців",7
"МОЗАЇКА","Зображення, викладене з кольорових шматочків",7
"МОЗАЇКА","Зображення з кольорових шматочків каменю чи скла",7
"МОЛОТОК","Інструмент для забивання цвяхів",7
"МОЛОЧНА","Річка Запорізької області, що впадає в лиман",7
"МОНГОЛИ","Кочові завойовники, що зруйнували Київ 1240 року",7
"МУХОМОР","Красень-гриб, якого не їдять",7
"НАЖИВКА","Обід, що приховує гачок",7
"НЕБЕСНА","Означення сотні, що загинула на Майдані 2014 року",7
"НЕЛЬСОН","Британський адмірал, що переміг при Трафальгарі",7
"НОСОРІГ","Танк савани",7
"ОБЕЛІСК","Високий кам'яний чотиригранний стовп",7
"ОБЛАСТЬ","Основна адміністративна одиниця України",7
"ОБОРОНА","Захист країни від збройного нападу",7
"ОДІССЕЙ","Хитромудрий герой, що десять років повертався додому",7
"ОЖЕЛЕДЬ","Каток там, де його не просили",7
"ОКРАЄЦЬ","Перший і останній шматок хлібини",7
"ОЛІВЕЦЬ","Дерев'яний писальний прилад із графітом",7
"ОЛЬМЕКИ","Найдавніша цивілізація Мезоамерики",7
"ОПЕНЬОК","Гриб, що росте на пеньку компанією",7
"ОРИГАМІ","Журавлик із паперу",7
"ОРКЕСТР","Колектив, що грає за помахом палички",7
"ОХТИРКА","Місто на Сумщині над Ворсклою",7
"ПАЛІТРА","Дощечка, де змішуються кольори",7
"ПАМЯТКА","Об'єкт культурної чи історичної цінності",7
"ПАНТЕРА","Чорна кішка завбільшки з людину",7
"ПАНЩИНА","Примусова праця селян на пана",7
"ПАПІРУС","Попередник паперу з берегів Нілу",7
"ПАПІРУС","Матеріал для письма з єгипетської рослини",7
"ПАРАШУТ","Запасний план стрибуна",7
"ПАСПОРТ","Книжечка, що доводить, що ти — це ти",7
"ПАТРІОТ","Людина, віддана своїй батьківщині",7
"ПЕНЗЕЛЬ","Інструмент художника для фарби",7
"ПЕРЕВАЛ","Прохід між вершинами",7
"ПЕРЕРВА","Короткий відпочинок між уроками",7
"ПЕРЛИНА","Коштовність, вирощена молюском",7
"ПЕТЛЮРА","Голова Директорії УНР",7
"ПЕЧАТКА","Знак, яким скріплювали офіційні документи",7
"ПЕЧІНКА","Орган, що очищує кров від токсинів",7
"ПИСАНКА","Великоднє яйце з візерунком, не крашанка",7
"ПИТАННЯ","Те, на що очікують відповіді",7
"ПІВДЕНЬ","Сторона світу, протилежна півночі",7
"ПІВОНІЯ","Пишна квітка, що цвіте у червні",7
"ПІДЛОГА","Нижня поверхня всередині кімнати",7
"ПІКСЕЛЬ","Атом зображення",7
"ПІЛОТАЖ","Найвищий — це фігури в небі",7
"ПІНГВІН","Птах у фраку, що забув, як літати",7
"ПІРАНЬЯ","Риба, якої бояться навіть крокодили",7
"ПОГАНКА","Найотруйніший гриб — і бліда, і небезпечна",7
"ПОДАТОК","Неминучість номер два після смерті",7
"ПОДІЛЛЯ","Регіон між Дністром і Бугом",7
"ПОДОРОЖ","Тривала поїздка в інші місця",7
"ПОДУШКА","Найкращий друг щоки",7
"ПОЛІССЯ","Лісистий і болотистий регіон півночі України",7
"ПОЛІЦІЯ","Орган охорони громадського порядку",7
"ПОЛОВЦІ","Кочовий народ-суперник Русі у степах",7
"ПОЛТАВА","Місто битви 1709 року",7
"ПОЛТАВА","Місто, під яким шведський король Карл зазнав поразки 1709 року",7
"ПОЛЮДДЯ","Об'їзд князем підвладних земель для збору данини",7
"ПОМІДОР","Червоний соковитий овоч для салату",7
"ПОРТРЕТ","Картина, що дивиться у відповідь",7
"ПОЧАТОК","Момент, з якого щось стартує",7
"ПРЕСТОЛ","Трон, місце правителя",7
"ПРИЛУКИ","Місто на Чернігівщині над Удаєм",7
"ПРИНТЕР","Машина, що завжди без тонера",7
"ПРИСЯГА","Обіцянка казати правду",7
"ПРИТОКА","Річка, що впадає в іншу, більшу річку",7
"ПРОТОКА","Вузька смуга води між двома ділянками суходолу",7
"ПРУССІЯ","Німецька держава, що об'єднала Німеччину під своєю короною",7
"ПРЯНОЩІ","Товар, заради якого європейці шукали морський шлях до Індії",7
"РЕЖИСЕР","Той, хто ставить вистави чи фільми",7
"РЕКЛАМА","Двигун торгівлі",7
"РЕНТГЕН","Погляд крізь тіло",7
"РІВНИНА","Велика ділянка землі без значних перепадів висоти",7
"РОЗКЛАД","Таблиця, з якою сперечаються потяги",7
"РОМАШКА","Квітка-ворожка на кохання",7
"РУБІКОН","Річка, яку Цезар перейшов, розпочавши громадянську війну",7
"РУКОПИС","Той, що, за класиком, не горить",7
"РУЛЕТКА","Колесо, що обертає статки",7
"РУСАЛКА","Дівчина з хвостом замість ніг",7
"САЛАДІН","Мусульманський полководець, що відвоював Єрусалим",7
"САМУРАЙ","Воїн із кодексом бусідо",7
"САМУРАЙ","Японський військовий дворянин, воїн-аристократ",7
"САРМАТИ","Кочовий народ, що змінив скіфів у степах",7
"СВАЛЯВА","Містечко на Закарпатті, відоме мінеральними водами",7
"СВІТЛЯК","Жук із власним ліхтариком",7
"СВІТЯЗЬ","Найглибше природне озеро України, на Волині",7
"СВОБОДА","Стан незалежності від чужої влади",7
"СЕКУНДА","Найменша одиниця часу з трьох основних",7
"СЕНЬЙОР","Феодальний володар, що мав васалів",7
"СЕРПЕНЬ","Останній місяць літа",7
"СІЧОВИК","Вояк стрілецького легіону початку минулого століття",7
"СКІПЕТР","Палиця, що робить людину величністю",7
"СКІПЕТР","Жезл монарха як символ влади",7
"СКЛЯНКА","Посудина для напоїв",7
"СКРИПКА","Невеликий струнний інструмент зі смичком",7
"СЛІДЧИЙ","Той, хто розплутує справи",7
"СЛОБОДА","Поселення вільних переселенців на пільгових умовах",7
"СЛОБОДА","Поселення вільних переселенців з особливими пільгами",7
"СМАЛЕЦЬ","Топлений свинячий жир",7
"СМЕРЕКА","Карпатська ялина з пісень",7
"СМЕТАНА","Густий молочний продукт для борщу",7
"СОЛОВЕЙ","Найголосистіший співак садів",7
"СОНЕЧКО","Жук у горошок",7
"СОПРАНО","Найвищий жіночий голос",7
"СОРОЧКА","Верхній одяг з рукавами й ґудзиками",7
"СОЮЗНИК","Друг у скрутну годину війни",7
"СПАЛЬНЯ","Кімната для сну",7
"СПАРТАК","Раб-гладіатор, що очолив повстання проти Риму",7
"СТАДІОН","Спортивна споруда для змагань",7
"СТАРТАП","Бізнес із гаража з великими планами",7
"СТОЛИЦЯ","Головне місто держави",7
"СТОЛИЦЯ","Головне місто держави",7
"СТОЛИЦЯ","Головне місто держави",7
"СТУДЕНТ","Той, хто навчається у вищому закладі",7
"СУБОТІВ","Село на Черкащині, родове гніздо Богдана Хмельницького",7
"СУТІНКИ","Час між днем і ніччю",7
"ТАРІЛКА","Посуд для їжі",7
"ТЕЛЕФОН","Пристрій для дзвінків та повідомлень",7
"ТЕТЕРІВ","Річка, на якій стоїть Житомир",7
"ТИЖДЕНЬ","Проміжок часу з семи днів",7
"ТРАВЕНЬ","П'ятий місяць року",7
"ТРАМВАЙ","Рейковий міський транспорт з дротом нагорі",7
"ТРАНШЕЯ","Захисний рів на полі бою Першої світової",7
"ТРИДЕНТ","Латинська назва українського герба",7
"ТРОПІКИ","Зона вічного літа",7
"ТРОЯНДА","Колюча квітка з приємним запахом",7
"ТРУТЕНЬ","Бджола, що не працює",7
"ТЮЛЬПАН","Квітка, через яку голландці божеволіли",7
"УЖГОРОД","Найзахідніший обласний центр, на річці Уж",7
"УЧИТЕЛЬ","Фахівець, що навчає учнів",7
"УЩЕЛИНА","Вузький розріз між скелями",7
"УЩЕЛИНА","Вузький і глибокий прохід між скелями",7
"ФІНІКІЯ","Давній народ мореплавців, що дав світові алфавіт",7
"ФОРТЕЦЯ","Споруда, що тримає облогу",7
"ФОРТЕЦЯ","Укріплена споруда для оборони",7
"ФРАНЦІЯ","Держава, де відбулася революція 1789 року",7
"ХАЛІФАТ","Ісламська держава під владою наступника пророка",7
"ХВИЛИНА","Проміжок часу з 60 секунд",7
"ХОРТИЦЯ","Найбільший острів на Дніпрі, козацька твердиня",7
"ХОРТИЦЯ","Острів, де постала перша Запорізька Січ",7
"ХОРУГВА","Козацький військовий прапор",7
"ХРОНІКА","Послідовний запис історичних подій",7
"ЦВІРКУН","Нічний скрипаль за пічкою",7
"ЦЕНЗУРА","Ножиці для чужих слів",7
"ЦЕНЗУРА","Контроль влади над друкованим словом",7
"ЦЕПЕЛІН","Дирижабль, використаний у Першій світовій війні",7
"ЦИЦЕРОН","Римський оратор і державний діяч",7
"ЦУКЕРКА","Солодкий виріб у обгортці",7
"ЧЕМПІОН","Той, хто на найвищій сходинці",7
"ЧЕРВЕНЬ","Перший місяць літа",7
"ЧЕРЕВИК","Взуття, вище за кросівок",7
"ЧЕРКАСИ","Обласний центр над Кременчуцьким водосховищем",7
"ЧИГИРИН","Колишня гетьманська столиця на Черкащині",7
"ЧИГИРИН","Столиця Гетьманщини за часів Хмельницького",7
"ЧОРТКІВ","Місто на Тернопільщині над Серетом",7
"ШЕРШЕНЬ","Оса важкої категорії",7
"ШКВАРКА","Хрустка нагорода з пательні",7
"ШОКОЛАД","Валюта ацтеків, радість сучасників",7
"ШТУРВАЛ","Кермо капітана",7
"ШТУРМАН","Той, хто знає, куди летимо",7
"ЯРОСЛАВ","Князь на прізвисько Мудрий, будівничий Софії",7
"АКВАРЕЛЬ","Фарба, що любить воду",8
"АКРОПОЛЬ","Священний пагорб у центрі давніх Афін",8
"АМАЗОНКА","Войовниця або найповноводніша ріка",8
"АМАЗОНКА","Легендарна войовниця з міфічного жіночого племені",8
"АНАРХІЗМ","Ідеологія заперечення будь-якої державної влади",8
"АНДРУСІВ","Місце перемир'я, що розділило Україну по Дніпру",8
"АНТИЛОПА","Стрімка красуня савани",8
"АРХЕОЛОГ","Науковець, що досліджує минуле через розкопки",8
"БАЙДАРКА","Вузький човен весляра-спортсмена",8
"БАРВІНОК","Вічнозелений символ вірності",8
"БАСТИЛІЯ","Паризька фортеця-в'язниця, штурм якої почав революцію",8
"БЕЗСОННЯ","Нічний рахунок овець без результату",8
"БЕРДИЧІВ","Місто на Житомирщині, батьківщина Бальзакового весілля",8
"БЕРЕГОВЕ","Угорськомовне місто Закарпаття",8
"БЛІЦКРИГ","Тактика блискавичної війни німецької армії",8
"БОРОДІНО","Місце найкривавішої битви походу Наполеона на схід",8
"БРАЗИЛІЯ","Найбільша колишня португальська колонія Америки",8
"БРИТАНІЯ","Римська провінція на території сучасної Англії",8
"БУКОВЕЛЬ","Найбільший гірськолижний курорт Карпат",8
"БУКОВИНА","Історичний край з центром у Чернівцях",8
"БУРУЛЬКА","Крижаний кинджал із даху",8
"ВАКАНСІЯ","Порожнє крісло з зарплатою",8
"ВЕРЕСЕНЬ","Перший місяць осені й навчального року",8
"ВЕСТАЛКА","Жриця, що охороняла священний вогонь у Римі",8
"ВИНОГРАД","Ягоди грона, з яких роблять вино",8
"ВИСОЧИНА","Піднесена рівнинна місцевість",8
"ВИШГОРОД","Стародавнє місто на Дніпрі під Києвом",8
"ВІВТОРОК","Другий день робочого тижня",8
"ВІЗАНТІЯ","Імперія, звідки Русь прийняла християнство",8
"ВІЗАНТІЯ","Східна спадкоємиця Римської імперії",8
"ВІКТОРІЯ","Британська королева найдовшого правління дев'ятнадцятого століття",8
"ВОДОСПАД","Місце, де річка падає з висоти",8
"ГАЛИЧИНА","Історичний край із центром у Львові",8
"ГАННІБАЛ","Полководець, що перейшов Альпи на слонах",8
"ГІДНІСТЬ","Цінність, за яку боролися на Майдані 2014 року",8
"ГОДИННИК","Прилад, що показує час",8
"ГОЙДАЛКА","Дитячий майданчиковий прилад для розваги",8
"ГОЛУБЕЦЬ","Капустяний конверт із начинкою",8
"ГОРБАЧОВ","Останній керівник Радянського Союзу",8
"ГОРИЗОНТ","Лінія, до якої не дійти",8
"ГОРОБИНА","Дерево з червоними гронами до морозів",8
"ГОРОДИЩЕ","Залишки укріпленого поселення давніх часів",8
"ГОРОСКОП","Прогноз по зірках",8
"ГУМАНІЗМ","Течія Відродження з увагою до людини",8
"ДЗЕРКАЛО","Предмет, у якому бачиш своє відображення",8
"ДИЗАЙНЕР","Фахівець з розробки зовнішнього вигляду речей",8
"ДИКТАТОР","Особа з тимчасовою необмеженою владою в Римі",8
"ДИНАСТІЯ","Ряд правителів з одного роду",8
"ДИНАСТІЯ","Ряд правителів з одного роду",8
"ДИПЛОМАТ","Фахівець із міждержавних відносин",8
"ДИРЕКТОР","Керівник підприємства чи закладу",8
"ДИРИГЕНТ","Той, хто керує оркестром помахом палички",8
"ДИСИДЕНТ","Той, хто відкрито не погоджувався з режимом",8
"ДІАСПОРА","Спільнота вихідців з країни, що живе за кордоном",8
"ДОКУМЕНТ","Офіційний папір, що засвідчує факти",8
"ДОНКІХОТ","Лицар, що воював із млинами",8
"ДРОГОБИЧ","Нафтове місто на Львівщині",8
"ЕЙНШТЕЙН","Фізик, автор теорії відносності",8
"ЕКСПОНАТ","Той, кого в музеї не можна чіпати",8
"ЕКСПОНАТ","Предмет, виставлений у музеї для огляду",8
"ЕЛЕКТРИК","Фахівець з електропроводки",8
"ЕНДШПІЛЬ","Фінальна стадія шахової партії",8
"ЕПІЦЕНТР","Точка над осередком лиха",8
"ЕСТАФЕТА","Біг із паличкою по колу",8
"ЄРУСАЛИМ","Святе місто трьох релігій, ціль хрестових походів",8
"ЖУРАВЕЛЬ","Птах у небі, якого міняють на синицю",8
"ЗАБОРОНА","Указ, що обмежував друк українською мовою",8
"ЗАКАЗНИК","Територія з обмеженим режимом охорони природи",8
"ЗАЛІЩИКИ","Курортне містечко над Дністром на Тернопільщині",8
"ЗАМЕТІЛЬ","Сніг у режимі урагану",8
"ЗАРПЛАТА","Те, чого завжди трохи бракує",8
"ЗАСЛАННЯ","Примусове віддалене поселення як покарання",8
"ЗВІРОБІЙ","Трава, що нібито била звірів",8
"ІЄРОГЛІФ","Літера-малюнок",8
"ІЄРОГЛІФ","Знак давньоєгипетського чи китайського письма",8
"ІМУНІТЕТ","Особиста армія організму",8
"ІНВЕСТОР","Той, хто дає гроші під ідею",8
"ІНГУЛЕЦЬ","Притока Дніпра, що тече через Кривий Ріг",8
"КАЛЬМІУС","Річка Донбасу, що впадає в Азовське море",8
"КАМЯНЕЦЬ","Місто на Поділлі зі скельною фортецею над каньйоном",8
"КАРАВЕЛА","Тип корабля доби великих географічних відкриттів",8
"КАРАМЕЛЬ","Цукор, що пройшов крізь вогонь",8
"КАРНАВАЛ","Свято масок і серпантину",8
"КАРТОПЛЯ","Головний бульбоплід на столі українців",8
"КАРФАГЕН","Суперник Риму в Пунічних війнах",8
"КАСКАДЕР","Той, хто падає замість зірки",8
"КЛИНОПИС","Найдавніша писемність Месопотамії",8
"КОМУНІЗМ","Ідеологія безкласового суспільства без приватної власності",8
"КОНВАЛІЯ","Запашні білі дзвіночки травня",8
"КОПЕРНИК","Астроном, що довів обертання Землі навколо Сонця",8
"КОРАБЕЛЬ","Великий водний транспорт",8
"КОРОЛЕВА","Дружина монарха або самостійна правителька",8
"КРАВАТКА","Вузька смужка тканини на шиї до костюма",8
"КРОСВОРД","Сітка, в яку ловляться слова",8
"КУЧУГУРА","Сніговий бархан",8
"ЛАНДШАФТ","Загальний вигляд місцевості",8
"ЛАТОРИЦЯ","Річка Закарпаття, притока Тиси",8
"ЛЕОНАРДО","Художник і винахідник, автор Мони Лізи",8
"ЛИСТОПАД","Місяць, коли падає листя",8
"ЛІНКОЛЬН","Президент, за якого скасували рабство в США",8
"ЛІСОСТЕП","Природна зона між лісом і степом",8
"ЛУГАНСЬК","Обласний центр далекого сходу, нині поза контролем Києва",8
"ЛЬОДОВИК","Ріка з криги, що повзе століттями",8
"ЛЬОДОРУБ","Кирка альпініста",8
"МАВЗОЛЕЙ","Пишна гробниця, назва якої походить від царя Мавсола",8
"МАГЕЛЛАН","Мореплавець, чия команда першою обпливла Землю",8
"МАНІФЕСТ","Урочисте письмове звернення влади до народу",8
"МАСКАРАД","Бал, де ніхто не впізнаний",8
"МЕНЕДЖЕР","Керівник, що організовує роботу колективу",8
"МЕРИДІАН","Умовна лінія довготи на карті",8
"МЕТАФОРА","Порівняння без «як»",8
"МИКОЛАЇВ","Місто корабелів на Південному Бузі",8
"МИРГОРОД","Курортне місто, оспіване Гоголем",8
"МІКРОФОН","Пристрій, що робить шепіт громом",8
"МІНОТАВР","Чудовисько з тілом людини й головою бика в лабіринті",8
"МОКАСИНИ","Взуття, підглянуте в індіанців",8
"МОЛЬБЕРТ","Триногий помічник живописця",8
